,x1,x2,x3,x4,x5,y
35,83.38376564945335,18.86016906043001,10.949486538886323,55.953080788967725,22.791313980072935,457.8761739490735
36,21.607610723543026,78.45264693583994,95.43240470929435,88.96761558440606,74.16405574454288,1240.6747172919654
37,12.03154167779008,7.996494554458467,82.44869573070042,77.99131472355732,5.581427899372704,607.8392423751818
38,36.554425241024944,89.61467395281447,62.40991448532297,39.85928324238011,34.498563568959554,779.8890884774966
39,78.20270578255236,70.6825615708143,23.711417758936314,78.19758098604697,30.05231958870782,711.4472579221678
40,34.29656154059487,5.00492976327489,82.32136151279995,38.61546550683628,98.29665468356515,1054.7545444314017
41,94.49644419253637,76.81217024949095,47.11193574317045,40.01675785029174,29.958986748040275,727.2498676168162
42,8.52875694081041,47.84783821141717,67.21904680216814,98.77153659307916,37.917256594198854,869.5587319371265
43,71.13105442636073,56.920301048777766,9.561456216852227,35.15740662432203,58.752881122433344,667.7351651403691
44,35.972116475909324,7.2736729628601555,42.33051792315059,80.76514955737531,83.261397465928,931.3303912074554
45,1.5730048267157293,34.74312690452097,21.854692673148147,41.26777193257891,12.99229361169676,350.71800947716207
46,58.32578157899042,40.380278669202475,15.881908721659244,32.12670942245543,53.71236076297776,608.660439759638
47,55.940555918107634,94.4409525157417,60.604875065395234,61.00370060654937,74.52710769739397,1094.1669234050162
48,29.339246174911604,4.231526893410187,6.853193804785384,30.976083161309653,14.738596969902796,240.03280167434494
49,54.24958169967997,6.178758816891494,90.87073737684655,89.71747036024058,57.983585707054196,1018.9959991403202
50,87.97190164345008,61.93853534442745,49.000096320207035,42.6222901064107,13.614910118734603,610.22668829522
51,57.406249531810346,24.681392889133903,23.843447763268987,50.36815430132159,28.562529480868104,512.1056325738695
52,47.13840314153557,24.04130704380545,66.28326685278,88.02562188950206,85.10813813055097,1102.8345168666065
53,73.2894704735869,34.95426771683703,3.884449763572151,75.74043805538622,17.56381444832954,476.1361402375472
54,54.582155442083334,8.92181664319811,2.4318542213839445,79.39959172372926,55.43442869875913,629.29474825462
55,29.950829799146728,17.767686106648885,88.3216552235407,34.329198274504904,55.72509707042962,840.0765441322864
56,16.47932497940512,16.62611172979027,26.50879682193219,33.67069410264322,92.67066017841829,790.9952396944553
57,52.82924058035508,30.55866317709538,94.26676243328039,91.77694177765954,0.8089929779194871,752.9285380695936
58,27.07899367782001,83.11989612089752,92.03200143268955,27.834769276495773,35.88150455879493,849.6295850152616
59,86.98617928909253,9.109656058142445,4.516574489420133,12.668320973107171,44.08434456430116,420.19470635754305
60,53.83216343747041,91.34078689675441,52.43999930592269,62.90871938294518,36.4858190916943,837.102125210048
61,82.88714051694757,35.42197681105736,33.02856431319617,68.05639541595158,35.76011047748562,687.6218131434143
62,10.48645136777624,50.304753470377136,80.24500850617044,70.0891275348681,20.441218261661685,747.0268552886271
63,73.35883412865576,26.77626813097731,62.79633422612786,90.1919935761885,43.791525245204234,887.0955651723402
64,87.94756722508397,32.24736168356714,98.43656539662864,18.465132638677773,62.66547314979043,965.8215759541264
65,51.41679385639685,76.05591028183196,88.50593630758287,11.376480155478397,10.732129026900349,654.5076698152535
66,30.380556041981976,70.04396754758972,50.094941807982366,60.88204854403856,72.43627326484571,964.3502830770548
67,34.53696028684258,87.95180257825169,45.61151894961397,54.11160416311732,74.9886784022797,982.8432923514868
68,98.17772024944863,99.11634535304962,32.24083427405522,72.16205930153563,73.4868297654573,1059.2781522032597
69,65.84920003775191,89.05665325720084,85.59779515643113,99.24330103245264,38.28593843799928,1088.295412264224
70,13.335589034523032,6.554425231878724,28.467986964024604,63.479465943301136,80.09712628598147,784.8656006146598
71,32.92569051212796,73.37665271342053,87.24204769562085,64.26266126585473,12.494433813257244,782.0256237585639
72,29.32006307083901,42.08132608821504,42.215762230940854,71.4185082119125,22.933310714190615,616.8011792944907
73,88.78827245366051,81.78518784480994,99.36968542583344,84.30198782341202,73.14980765241495,1313.7203705925037
74,68.72506739272663,88.89204488983795,72.94857024849242,21.370525384200555,52.49758306415249,907.1358305773773
75,6.88489088562857,2.3852591812471347,61.169513965227175,38.47515585907239,37.76469841677825,584.1690250061716
76,37.89600813984653,61.20480794707144,39.735013207805345,57.79679285258774,80.36325733465628,950.7063330744985
77,24.869197868632963,74.93309085402706,2.905642595214064,13.336577388359283,31.017581429433505,407.52324282214045
78,65.36722920064798,49.45638949265418,14.335667565810272,42.93154441185312,26.832324167313605,501.55218755814036
79,23.04794557925932,40.880838621777926,87.2010974339315,91.26829505807494,19.1634686875329,820.1431356615116
80,58.9484186416697,86.42133727972701,96.19631463202703,13.43545083091856,23.1001734218384,791.4525294343506
81,61.491179822205446,80.3239200893753,37.24104059725111,10.623394691030864,86.18642236274748,906.552417429049
82,72.5055722850933,61.3303460813961,39.75220453766125,1.5198139782386155,85.49128438447944,860.473228862671
83,5.093461588286052,52.75552978771205,49.91474110681828,69.38884641804928,18.417013811170733,611.8970514849628
84,32.89644890683836,91.38556420252905,31.130370242946526,22.871497180611822,3.8409731765041366,429.52100807243767
85,75.73770008338178,18.0976538746223,63.375460436778084,13.278001985009869,21.61250886068762,531.8105618076798
86,93.22013954568028,74.49803311625227,49.92801948908633,9.731727297240445,95.12384515317729,1027.744016160167
87,43.7250468787012,17.75021006614971,81.28221314134306,52.07534908351218,14.070018626027547,633.0628335359735
88,61.149532382422244,55.177593282815806,53.023034576223594,38.28926745597233,86.54534372264166,997.3977038362065
89,84.91569490948872,36.56406171209207,37.503196220730494,79.21390870081584,60.168742364270365,882.8852282215244
90,96.89659996241848,97.85435703895338,2.5133511596809543,31.022049809547102,88.82178970565265,912.1318833669571
91,1.504433892844892,67.73366244512764,9.16788607398048,13.864813385067198,80.56331984230503,683.6791781508763
92,88.38629948229104,52.815045495266645,36.3896002386989,38.01746408786057,19.603433465384068,564.2003114243238
93,79.55345119942756,64.05344738071096,47.02827697233254,96.73270768748809,37.96922173127083,889.8896046443061
94,52.184235343521365,75.09405273669763,72.64234576133285,18.1790016188221,63.45012251697408,915.9718856695924
95,31.0703692548975,20.991561488666655,7.6937482326674855,3.062449598684802,72.15148765705828,535.5538606614847
96,37.64963197555525,18.747824806456737,4.281600628694093,47.84449680191486,39.89572003437528,460.82611067591665
97,41.354042828606275,97.02777175127622,90.60123122326668,61.16621155169031,23.33664636511864,906.1537510345938
98,46.13935293636169,3.0071340804573854,78.11695833782949,63.73392862054435,77.46540559705052,994.7306856307346
99,76.63725874209257,78.36659724905515,12.723777935711134,76.66273749794946,9.356914720276865,556.793776514523
100,21.69374856839017,30.394168434701207,37.801124867693915,67.25076536451061,99.7874960614474,1003.6523314774547
101,57.215477769982726,40.446327428697074,22.814868309568304,14.10399823733398,67.84161134889062,667.4594008053074
102,8.040578769398776,89.02570407233677,92.69027913782028,51.29055902563895,68.07321296994667,1096.9114043085478
103,2.2102396434787286,19.77467580281569,58.71428174763034,80.75445660627987,40.496999379770315,737.7638822848495
104,26.055115471699363,44.58864868854895,95.65955215885613,40.95682043360193,26.56061724052634,767.7718033536927
105,0.24174655409600065,31.74115444745258,48.41559735469583,4.431033420199015,14.506297616235365,355.6023872360442
106,63.08907957179791,28.261929374833784,27.592923017082384,42.455361730190674,1.7040073016520774,361.79795066778297
107,92.65974295162714,12.730542242094089,27.65208951501502,50.87304609461907,37.74688186403793,594.6096369678033
108,58.438546228565095,74.87133799606491,73.46625083665033,87.99293790996363,60.249393925849034,1100.4496756417905
109,64.80171567272464,34.18358068509365,42.212963550141005,71.30626092902368,21.256645590802993,627.5755115337685
110,0.816264089953278,35.91064380418353,52.20469190390414,26.481701004480495,91.14348862890095,886.975644502419
111,44.2142534825953,62.0515708735812,91.44436058626465,92.00073509015611,18.573350084319728,900.0728691845288
112,65.98297638701929,31.16249586150329,41.30062857688247,56.99591379586079,7.357652150830251,498.46518697818664
113,47.52038662470933,59.84274695829694,99.07346340383116,42.114742362745005,24.60830014497014,826.0745765492958
114,80.68830251736023,92.83021321660425,28.963206309736478,78.06966754936427,16.061267304656745,697.6248498741288
115,89.1079101501812,79.76893647033107,49.666232187250344,0.37423107571731284,15.055236874222967,540.9791500228195
116,76.10017006052131,82.12258610201386,14.886679697263784,98.2905647480665,28.93896190202757,746.4201283387275
117,75.45672427834272,83.30001180860924,31.79382710224794,33.40695378967129,55.48306580822081,789.8232888354106
118,88.30667692459568,78.33665635167144,12.67664456441755,78.30593613796746,67.78643352015801,913.3035834782482
119,70.52632118860754,7.9349275480410375,36.45192947696795,78.26170308337109,57.67101503797411,789.1086094175181
120,20.344236266900285,95.96566319569556,75.59594113181488,5.184115394588851,98.97970180404721,1107.4506920788865
121,20.34969123868109,48.57228921254344,38.58045261406342,7.1057894564587665,56.24416980003706,621.4554252537664
122,12.8871258450729,62.79992201360904,58.077790093407714,5.7722222433929655,49.66689405287532,677.9455801662933
123,16.240217194119932,97.04329437866383,85.48076432536033,18.047873928692205,31.097606306081637,785.2875903156599
124,73.84250470304389,34.710706677914324,13.883533240491253,36.62040296610131,70.89815645743873,717.887555286624
125,98.39002022175191,26.603839715496246,28.166292148185292,15.340272462088455,74.68927496665172,746.8616598955081
126,28.20157816442346,44.566446163437256,57.331182135480695,31.570409423027524,85.38352734661886,933.7150290668652
127,32.972576755501734,28.500103088798323,74.10854310444495,7.6924478664094575,32.9718754867656,601.7929566317506
128,52.28024939199517,34.719592195347374,31.494796233338807,95.8655306616382,14.693049479883724,602.9934567852005
129,19.03901388839728,76.74487388003051,48.35482181285019,82.22830716451203,5.178146367522363,626.8941473304621
130,9.74031420879683,57.434628223735515,41.69245961557605,16.75014330678821,91.35431495895513,871.8169402329195
131,79.15378687045798,32.72461484107837,41.92574414257288,46.46885028408608,88.01732234667139,958.0206698268303
132,36.718964293029046,7.2377201925684975,9.693835994963107,14.204995195709635,75.87077362453762,574.3127089378268
133,55.67959630240181,88.66618579815267,57.86325873975143,1.860054391675503,74.13607498411085,904.9219859582255
134,6.74968111364227,11.14248955463074,73.30307683370276,36.50531206501698,87.3700630115192,933.2106134253839
135,90.7138617729563,78.74710543220753,30.178777745422714,88.32949021734512,6.1134580116253385,655.1225998818637
136,87.25164021440148,62.95702732666795,38.96655829390181,58.74270269786529,52.88440789319904,844.9218651247903
137,11.472821112573882,9.85073475103756,24.676941031613197,23.47781979624678,2.9063057304398177,214.0954316244718
138,8.916137777628663,85.04870488032003,23.742771944380504,29.33685572288447,60.30608728906329,709.191871411352
139,47.269373490934576,29.000152221505537,38.37639620900069,72.9337195876565,6.462749507846366,502.14521114466174
140,94.03313641724799,20.630010016792,97.36010217461028,63.22906385165762,63.76786921876517,1075.1772010473437
141,51.301398561158585,91.66770637682811,75.62000826105186,19.176778103834714,11.768073382680655,662.1373136859236
142,23.256890474312797,35.83867009786829,13.480433017633164,51.440346618875196,49.954751736371925,585.4213857821472
143,93.63079862138548,63.1537377085167,39.29442561593479,8.189310249582682,94.580957962294,955.6041255579353
144,70.69938096058226,49.061656860336534,2.3792941807435297,77.87792195626123,89.10836827932812,918.1996211647087
145,6.542065437286881,1.8688446081442267,99.47962761043097,91.54075495003956,47.693459306074445,940.3947064244485
146,9.300970555385678,20.698358997254076,98.92041452537366,89.56697392870059,1.5916810434457918,705.0147729557909
147,18.94878429791258,42.2410689189922,72.61360281843807,77.11262870309045,77.10589242853627,1058.5471091330853
148,94.94644063726318,94.6928167908319,87.00862687465877,72.97353297888945,46.9818432661573,1113.0446157820638
149,65.8663598473558,95.31106683949938,17.642158462179523,84.40197052905629,75.87568255541048,1007.9572669042088
150,26.29415355920993,38.77593983938642,34.5804773914828,88.2145525063722,64.51787236813844,865.3223253792257
151,37.49676149277005,86.21830803790805,51.47521321851598,65.51857236901782,79.33903798233754,1062.7566498076665
152,26.093709738400694,74.76079514007911,4.762653742903167,34.42317510460213,54.52528013835847,611.2119413419214
153,68.90595528992476,20.44807242428558,90.5169589747685,77.96767483950428,96.06709788694282,1250.4906970583731
154,14.39054136659249,95.20930373867704,56.720779618648834,77.23528653283405,7.049474279231294,689.515270381819
155,3.021459325683451,38.74646243898816,79.83922570023273,37.69617337394029,51.22611582238519,803.7406084427985
156,5.719216065395871,63.04500454638694,79.87768498641485,51.646551360381544,90.07579321223484,1120.3718855571315
157,42.49425778341781,38.28547301568956,72.31598581644978,12.35530550101035,5.448307744974324,476.8999390839446
158,74.48484446981173,25.183852197896705,44.12033291324901,49.35272609065512,29.414624272951283,613.6549139399818
159,92.68402883898075,82.519142361368,94.28725989327687,53.110323954029106,47.73603493814659,1064.4722271588043
160,54.30425566841275,77.11603153505833,26.710562789832125,14.380794221555881,73.80122824702937,789.0837968220582
161,11.181538030853023,4.612268575524803,89.32778951049552,84.59113588344883,13.764253446875008,693.4995819981583
162,32.71543294857479,23.82802557190803,86.32576737404398,17.680438395677424,18.971680731953445,587.0089069189088
163,35.106593136122555,56.251365053091064,36.62821241105901,37.771525822867225,59.230054418646084,746.893132351191
164,30.0454439887759,76.786998596424,38.69064719668241,70.69193929938781,96.64592205361309,1100.306316967774
165,44.33699863646705,89.004626503323,15.28998217665557,52.71839524192794,50.84300973506721,729.9719321386034
166,43.0922932679345,58.31874076470871,70.20347687670349,95.5640910963463,98.24917894929493,1280.5373027220717
167,28.852437606487015,43.12039495003728,12.400411653240884,75.52078140878638,89.32127182551977,897.5419976560325
168,9.448088668843646,16.52658478157587,99.45647593849162,83.23168594357205,54.71543805159722,990.5666363872775
169,37.6448550373282,60.78314821803843,9.530666646336105,97.54611669551294,89.81708559489445,994.7306288473624
170,4.072515006230459,79.61925949462375,74.34135723585315,12.06715097169705,76.80108064617977,942.7805900509225
171,84.67115522568423,48.1710331428862,13.871416301439387,79.75375798387226,31.441963533362273,646.1524614296029
172,44.82099140952204,99.44189107336798,63.804400757785615,16.333752895450505,65.90087118173297,931.2252738786343
173,65.82980728164713,4.975418279064126,8.059439992608908,15.93030286833158,69.55152639331075,561.396052367671
174,51.06146486110595,22.879685161670103,24.34043598815321,88.49913339687654,80.72428142501154,913.3828157745994
175,63.11649828058754,19.554412030341794,39.65497733619041,80.89389998543835,20.849342986998963,610.5023461516366
176,86.30938904757936,53.687260782700406,14.54681959638875,66.56641899782105,80.8111606877011,912.3889588909726
177,60.39346967641853,39.40806156020291,93.23468846986404,39.15778738318536,11.070296860657248,688.087547389678
178,60.41667860557778,86.05879355147282,45.81333087290896,80.78610064788515,3.5578762879389436,664.8788620773543
179,76.92495090819655,62.574776444127664,82.04250861944126,7.892816958207405,99.50291440548699,1135.158201510555
180,14.87662540164687,77.7143774577446,8.015031316096222,65.22832220623938,8.21456536061903,434.4241386813764
181,18.130567817654843,68.17397445126005,68.78632082596077,97.35188235600282,4.718721801502945,729.3815005988165
182,67.06297127205376,59.97378837716313,80.02506733626117,59.800646006585886,55.567905577650265,1000.0446808637367
183,64.68469805044961,26.412251943619168,66.4129706826926,7.381309136569203,86.00765239954804,907.6419717056308
184,32.97887496907792,64.89518691741642,65.3333354662198,91.77457982725397,53.85246090543346,994.9409831320914
185,23.52429249067618,4.36454877801391,15.929247357953047,55.91820070251191,69.44690794460426,658.1097312506053
186,11.497272655162838,80.30612406878271,31.962948526255875,67.2081280519914,88.51464501699746,1004.392690651573
187,64.77980816746599,9.470285055716321,39.950497097837555,87.7786163959241,54.81524350735965,809.9688046481784
188,14.835841017802753,12.858223270690827,73.93721494949065,29.89285058333411,50.2349031819287,713.0312433595085
189,3.417556554710832,26.12185999064156,46.7436005592631,35.09248148014685,3.1480556444879904,359.94382207720327
190,25.553061619349826,59.213895056676606,8.246901700709852,14.947690122308577,78.78745112166096,680.4555903741333
191,89.27861833141404,92.75614253738392,0.5836565035293839,56.20842007937188,22.129224658029045,568.0227877458917
192,33.585457866156766,86.38584200441501,62.320078429569726,87.76797200455502,62.9974303829554,1068.858270250287
193,28.457470493965197,45.7347013527303,96.8449706694421,84.25903798851171,39.38567627770361,972.1414362825593
194,92.84612960320443,16.694723180652705,56.73429749866696,44.30470265380012,14.627580226929338,565.7316804193459
195,75.19575923569225,70.08260665281813,78.10724585454332,79.66931320384344,75.94307760955536,1194.8951815404812
196,34.73026865816612,2.3754747222680894,98.27044120100206,38.977259659554655,43.71861018715195,796.7196859137629
197,2.7558632532789673,14.333559374667493,15.9720339962658,15.155968480388138,1.9580301247792753,150.8037684478825
198,70.89048035157131,58.16142518688866,70.94715150305866,35.78740409227109,39.50779655515342,804.0792780057046
199,79.96997740887876,14.058909983638157,16.13098905073781,9.01181202297442,80.61730997022973,671.62089569879
200,18.11651060802466,46.71232955465664,11.912347121721577,49.266211898954616,61.4466500665557,656.5626667151031
201,28.117234940659586,67.33051055974785,24.271443283481297,67.19308278008451,3.4363450411468155,469.6239118716853
202,18.16508185739396,75.89498689274727,32.066605225056385,84.1269214939266,16.24006218502193,629.1007798370343
203,46.63869173545656,8.831244481044187,29.112058852175505,79.19183550176511,11.011612114677472,467.9432518715635
204,82.52899683851432,26.570274763181235,63.52772613380776,6.158598894801992,42.02419046861673,655.5201547155705
205,10.47366270191029,64.7429491707503,48.26755048675123,5.595488679848549,7.879275590809209,396.5602840576311
206,77.42037978569832,17.44258103223386,82.8191235324069,41.386395233784945,37.795105203092284,781.8691097106546
207,2.6536679441934163,67.82782689312884,67.3689044541979,35.42933118717604,64.3116926604246,882.0184455346301
208,68.11021227053492,53.99491933518278,73.19892045938425,78.36017744573593,59.141198840912004,1034.2635360355061
209,3.075060283669917,72.87063772965165,30.975091372403817,46.04381568083119,74.33013040320692,835.484958753063
210,76.9708508274634,26.78492728682863,29.01434912196703,51.81568579979481,85.6007063668548,893.2039289219061
211,46.15909995816321,98.27706213774161,47.419724098280426,1.0033571736419833,90.3971306733738,965.0782250904152
212,27.349128615977158,60.122452011658865,70.59805569226971,54.85414325915452,52.074833668286814,887.6459223903952
213,26.755347389437134,47.96245017741555,64.35373218131554,80.33598606663953,9.992776754473399,663.5212055770934
214,29.716229076054525,58.59592018828602,8.685590856938518,34.96546226397891,9.950120551480591,340.13661292842926
215,5.215821594334846,67.38277875555946,94.2594454115749,78.45873996073219,17.105265423128234,835.4884422125572
216,55.38276632873238,46.7497509524717,37.831556093726604,32.264221137958124,8.89775329749095,445.3081374465458
217,78.82951728909171,59.81161678568285,9.282543428030266,58.46538556910224,33.75077038241406,599.5670386394953
218,27.85819253690014,36.14667082673726,98.96358037483924,28.65634186245658,75.84193852529195,1018.5518336047458
219,96.97119519453476,75.193632244892,48.38162619139251,83.7018372426196,71.82743469845289,1096.6002456394713
220,81.94403026276089,41.45550951127095,79.5789187807872,73.78082750525324,94.9680631661461,1244.624538441134
221,37.55094431273767,87.43202906054223,54.71069089919921,94.67053280568115,60.294886980486076,1048.201370398005
222,80.50149111012462,55.827367025706856,88.51095705685997,0.3685365445348143,49.33287766375983,838.1280820253581
223,18.412038878215974,76.90058474063706,44.073071460991464,81.71707004035476,49.45710371565804,865.8410196299707
224,23.620159078087298,99.25747510030017,10.64290521999144,43.75858965719548,47.19892924396116,664.543349820582
225,70.51774366252606,76.84231465278857,51.339502515270944,31.632843168065484,80.23940792899688,988.731000530701
226,87.80745600363568,18.47379879833967,78.17281853153423,65.46778603950159,39.21026456098995,851.282093378844
227,20.736443207200118,75.64682629304853,80.15165112410574,99.95552469022049,33.240004017240565,965.5870157916609
228,85.43105717117237,6.166984234385442,50.003541712546195,72.33112374103229,96.40474850371594,1063.9379556019262
229,49.67290952399427,61.21780714624696,90.04564652242492,54.584002313303515,83.1785964917549,1170.6775553201535
230,88.36683191178206,22.000811209998496,15.229971539929165,27.414711395025314,92.24204719345805,811.4340129957488
231,53.24181754306575,47.28503627830335,50.56208118667783,70.7910975116958,40.29988144121138,784.590260806108
232,55.51759098987965,25.61929745293353,62.511773104220026,19.298832398032285,32.98661096176806,605.4778651307583
233,68.5905002400452,58.96444685197121,61.838356178200726,26.502382197632702,26.649708552608654,666.4278038848374
234,81.5030809969034,66.87078167868344,7.8408548169903725,2.620469405908643,54.28323248569723,575.2706516207547
235,31.79289992981453,20.24347574989591,73.75172133999774,49.94441565856209,29.558414151371824,679.9856235067338
236,24.561171019499728,62.11204963976943,55.05278058233184,20.693198746582254,3.239413502105093,447.7699849460082
237,43.112312859982026,71.33565688303337,2.9712562593665726,14.51380204319861,71.88169771604902,660.5768265336744
238,35.993740265497195,84.48096197222667,24.083661536274736,67.88938251577447,52.72575769535889,800.3303917613767
239,5.814275835020832,54.31295988974221,17.315589060445514,88.76164000721928,61.381875156549306,789.8720799036865
240,76.16180024808745,27.828249795180994,32.31790798960922,20.13730005546507,95.50652681457747,877.3366463435499
241,86.08399636172818,21.81516994615913,39.25110284512836,5.724002195113076,55.73810339172014,631.6235830195152
242,30.807396082012094,52.619066457950645,26.868513411249296,35.589012742122115,27.276245897542818,504.2310380908165
243,57.93587517979879,80.10586098914035,70.61909501140013,65.78062320313622,17.431691780390025,788.2078106442151
244,39.46680795734617,25.008715386616377,59.71380811407448,29.72916972565176,27.937476848412658,576.0635534427155
245,40.613994863143056,41.616290753819406,82.49382549537594,43.95628667592586,61.01000557487185,933.3124263685669
246,80.53654015248584,64.3318319178281,12.92479845429888,64.0480939253426,58.898991004712755,786.8001274024873
247,13.47333828766899,49.67340994826493,52.6937775729166,89.08859858769522,31.511636562913704,756.3519003437451
248,76.1189669278895,0.4874462144450753,1.272446345136169,26.910373187368364,86.54069636488342,665.3846086232938
249,70.93056712137407,73.910942814488,88.36142174235228,60.37369437016118,47.20336683848663,1018.1352149796311
250,25.964878493859665,51.65493833679555,86.1524991661918,20.01813770725891,88.23110067352557,1044.8851068363194
251,56.50035119029157,7.381258408461,44.94957364710855,93.46800783556525,80.94477518550433,984.9977904200388
252,68.61644133640628,71.4551848403198,11.275932126012023,24.139586018940328,87.94989066386746,840.5287732639877
253,2.4002024293500512,28.961895760503776,53.585731929861204,95.79978546916654,79.61007733824388,1005.4439215583308
254,99.96683996410579,78.16445809033202,39.59616373114234,27.960844936202044,62.46413125165727,861.453417038798
255,89.75106078692598,97.40276918133637,22.172275570854815,28.43905527319437,14.086975029666714,539.8894393334236
256,8.490475045785972,2.118685154965816,36.980590024663506,92.52788514144298,23.878709248778563,558.219184726686
257,55.18268777189122,11.672298138929715,70.81455304495883,16.36868467797733,77.36434020829572,860.3537574955527
258,85.69598110661781,11.668242817599427,89.91312628573479,72.82603909828886,85.857149729469,1174.1205491215057
259,41.01472070706412,85.68911771238128,99.0086127441668,27.926266852667215,49.86963678249887,978.6674332444435
260,41.66276043018736,54.30066677070625,44.54347322818181,53.75313860923265,65.64135786259784,862.9556204063965
261,84.78530699974065,5.8837813366453995,16.276223318527173,86.17091673387796,47.81372249346341,684.0030979688046
262,22.40700010248833,63.7646673205622,60.17843209710728,63.77216040784259,4.619620981831385,596.8871309590805
263,33.817761036905125,53.704587375003776,96.33690209053594,6.8047663407801,31.050647854457402,728.1469584548051
264,55.4253839518857,88.16717153873682,13.388361303017248,75.50395294620095,84.36066358454892,990.5545824631487
265,82.47066443908841,1.0147584573201307,46.27273832944243,77.81680180249333,1.0516346787208364,495.8485659932784
266,64.19569635284465,77.56262033420646,41.77507564300982,31.43715443043995,93.38140467897864,1021.515123446673
267,36.56784424024219,95.27462935165019,59.978777264604574,14.521490888703259,96.7393674474552,1073.5614780651836
268,49.112970611212006,0.14330805538059765,54.77036326845873,30.651479937505023,29.7194201871418,529.3458998534646
269,0.1849363241697488,4.863708316769333,88.74559027427851,83.60846972017414,52.49362609217977,903.0213034115899
270,7.114902776956811,27.191931212912312,54.938958735234145,71.99322260281002,92.00852411152394,1018.2393137044397
271,89.26316281968049,94.40087280311967,67.08209490782092,4.729705168913911,71.33190567259985,979.5452312769804
272,59.41492497725365,76.22583422730283,15.322189563142674,76.15158654020607,77.07955370696763,937.8066713288505
273,2.6665657043386304,69.43883659483231,52.6735151270314,52.85603247704071,96.46761075927978,1062.322090329753
274,48.52590100224917,26.626298733192243,97.7660676168428,88.67413521564384,69.22928078428387,1144.166299678906
275,80.35596360956293,21.372706801756692,19.73562675693792,57.959976404343564,16.62264007382991,464.43100278821834
276,85.93234358100712,6.646097535555118,9.789736309569363,90.63827694877993,14.458840952078955,479.1416957955329
277,40.8368600965302,77.83684228738171,11.635672204101999,96.690959128836,55.34061175880779,837.6137809894575
